ZIP,TYPE1,TOWN,STATE,TYPE2,LATITUDE,LONGITUDE,TYPE3,REMOVE
03839,STANDARD,ROCHESTER,NH,PRIMARY,43.30,-70.97,NA-US-NH-ROCHESTER,false,1975,3330,76667113
03866,PO BOX,ROCHESTER,NH,PRIMARY,43.30,-70.97,NA-US-NH-ROCHESTER,false,549,836,15941451
03867,STANDARD,ROCHESTER,NH,PRIMARY,43.30,-70.97,NA-US-NH-ROCHESTER,false,10005,16679,351572383
03868,STANDARD,ROCHESTER,NH,PRIMARY,43.30,-70.97,NA-US-NH-ROCHESTER,false,2881,4918,101758593
03869,STANDARD,ROLLINSFORD,NH,PRIMARY,43.23,-70.82,NA-US-NH-ROLLINSFORD,false,1236,2161,55097188
03266,STANDARD,RUMNEY,NH,PRIMARY,43.80,-71.81,NA-US-NH-RUMNEY,false,1126,1886,29976689
03274,PO BOX,STINSON LAKE,NH,PRIMARY,43.86,-71.80,NA-US-NH-STINSON LAKE,false,,,
03870,STANDARD,RYE,NH,PRIMARY,43.01,-70.77,NA-US-NH-RYE,false,2654,4505,159358677
03871,PO BOX,RYE BEACH,NH,PRIMARY,43.01,-70.76,NA-US-NH-RYE BEACH,false,334,554,20751877
03079,STANDARD,SALEM,NH,PRIMARY,42.78,-71.20,NA-US-NH-SALEM,false,15171,26049,714089826
03268,STANDARD,SALISBURY,NH,PRIMARY,43.38,-71.71,NA-US-NH-SALISBURY,false,631,1116,25260272
03269,STANDARD,SANBORNTON,NH,PRIMARY,43.48,-71.58,NA-US-NH-SANBORNTON,false,1493,2620,60694643
03872,STANDARD,SANBORNVILLE,NH,PRIMARY,43.56,-71.01,NA-US-NH-SANBORNVILLE,false,1948,3405,63225296
03873,STANDARD,SANDOWN,NH,PRIMARY,42.92,-71.18,NA-US-NH-SANDOWN,false,2894,5363,146717035
03874,STANDARD,SEABROOK,NH,PRIMARY,42.89,-70.87,NA-US-NH-SEABROOK,false,4806,7725,173414668
03875,STANDARD,SILVER LAKE,NH,PRIMARY,43.87,-71.19,NA-US-NH-SILVER LAKE,false,409,706,13012956
03878,STANDARD,SOMERSWORTH,NH,PRIMARY,43.25,-70.88,NA-US-NH-SOMERSWORTH,false,6109,10059,216819156
03882,STANDARD,EFFINGHAM,NH,PRIMARY,43.71,-71.00,NA-US-NH-EFFINGHAM,false,598,998,14698353
03082,STANDARD,LYNDEBOROUGH,NH,PRIMARY,42.90,-71.75,NA-US-NH-LYNDEBOROUGH,false,778,1394,37505150
03273,PO BOX,SOUTH SUTTON,NH,PRIMARY,43.31,-71.92,NA-US-NH-SOUTH SUTTON,false,,,
03883,STANDARD,SOUTH TAMWORTH,NH,PRIMARY,43.83,-71.31,NA-US-NH-SOUTH TAMWORTH,false,,,
03462,STANDARD,SPOFFORD,NH,PRIMARY,42.90,-72.40,NA-US-NH-SPOFFORD,false,877,1539,46464738
03815,STANDARD,CENTER STRAFFORD,NH,PRIMARY,43.26,-71.11,NA-US-NH-CENTER STRAFFORD,false,,,
03884,STANDARD,STRAFFORD,NH,PRIMARY,43.32,-71.18,NA-US-NH-STRAFFORD,false,1995,3653,90518188
03885,STANDARD,STRATHAM,NH,PRIMARY,43.02,-70.91,NA-US-NH-STRATHAM,false,3831,6872,251004191
03782,STANDARD,SUNAPEE,NH,PRIMARY,43.38,-72.08,NA-US-NH-SUNAPEE,false,1458,2498,59232836
03275,STANDARD,SUNCOOK,NH,PRIMARY,43.13,-71.45,NA-US-NH-SUNCOOK,false,5922,10177,234577898
03886,STANDARD,TAMWORTH,NH,PRIMARY,43.85,-71.26,NA-US-NH-TAMWORTH,false,749,1273,20531879
03897,STANDARD,WONALANCET,NH,PRIMARY,43.87,-71.28,NA-US-NH-WONALANCET,false,,,
03084,STANDARD,TEMPLE,NH,PRIMARY,42.81,-71.83,NA-US-NH-TEMPLE,false,663,1219,30643147
03276,STANDARD,TILTON,NH,PRIMARY,43.44,-71.58,NA-US-NH-TILTON,false,4047,6892,150259688
03298,UNIQUE,TILTON,NH,PRIMARY,43.44,-71.58,NA-US-NH-TILTON,false,,,
03299,UNIQUE,TILTON,NH,PRIMARY,43.44,-71.58,NA-US-NH-TILTON,false,,,
03465,STANDARD,TROY,NH,PRIMARY,42.83,-72.18,NA-US-NH-TROY,false,1089,1881,35608792
03575,PO BOX,BRETTON WOODS,NH,PRIMARY,44.34,-71.55,NA-US-NH-BRETTON WOODS,false,,,
03589,PO BOX,MOUNT WASHINGTON,NH,PRIMARY,44.27,-71.30,NA-US-NH-MOUNT WASHINGTON,false,,,
03595,PO BOX,TWIN MOUNTAIN,NH,PRIMARY,44.30,-71.50,NA-US-NH-TWIN MOUNTAIN,false,358,587,10358332
03887,STANDARD,UNION,NH,PRIMARY,43.45,-71.03,NA-US-NH-UNION,false,1023,1818,35395726
03604,PO BOX,DREWSVILLE,NH,PRIMARY,43.12,-72.39,NA-US-NH-DREWSVILLE,false,,,
03608,STANDARD,WALPOLE,NH,PRIMARY,43.08,-72.43,NA-US-NH-WALPOLE,false,1485,2572,62391765
03609,STANDARD,NORTH WALPOLE,NH,PRIMARY,43.14,-72.44,NA-US-NH-NORTH WALPOLE,false,384,638,12396320
03278,STANDARD,WARNER,NH,PRIMARY,43.28,-71.81,NA-US-NH-WARNER,false,1501,2640,60589175
03279,STANDARD,WARREN,NH,PRIMARY,43.92,-71.89,NA-US-NH-WARREN,false,381,652,9652965
03280,STANDARD,WASHINGTON,NH,PRIMARY,43.17,-72.09,NA-US-NH-WASHINGTON,false,505,902,14819492
03281,STANDARD,WEARE,NH,PRIMARY,43.10,-71.73,NA-US-NH-WEARE,false,4186,7854,204865774
03282,STANDARD,WENTWORTH,NH,PRIMARY,43.87,-71.91,NA-US-NH-WENTWORTH,false,462,806,13482596
03466,STANDARD,WEST CHESTERFIELD,NH,PRIMARY,42.87,-72.51,NA-US-NH-WEST CHESTERFIELD,false,688,1208,31648972
03467,STANDARD,WESTMORELAND,NH,PRIMARY,42.96,-72.45,NA-US-NH-WESTMORELAND,false,856,1539,38133333
03291,STANDARD,WEST NOTTINGHAM,NH,PRIMARY,43.13,-71.12,NA-US-NH-WEST NOTTINGHAM,false,,,
03890,STANDARD,WEST OSSIPEE,NH,PRIMARY,43.83,-71.20,NA-US-NH-WEST OSSIPEE,false,521,857,14108686
03468,PO BOX,WEST PETERBOROUGH,NH,PRIMARY,42.85,-71.96,NA-US-NH-WEST PETERBOROUGH,false,,,
03284,STANDARD,SPRINGFIELD,NH,PRIMARY,43.49,-72.03,NA-US-NH-SPRINGFIELD,false,377,676,12629305
03597,PO BOX,WEST STEWARTSTOWN,NH,PRIMARY,44.95,-71.49,NA-US-NH-WEST STEWARTSTOWN,false,303,493,6206193
03469,PO BOX,WEST SWANZEY,NH,PRIMARY,42.87,-72.32,NA-US-NH-WEST SWANZEY,false,451,709,11900358
03598,STANDARD,WHITEFIELD,NH,PRIMARY,44.37,-71.61,NA-US-NH-WHITEFIELD,false,1651,2810,44101545
03287,STANDARD,WILMOT,NH,PRIMARY,43.45,-71.91,NA-US-NH-WILMOT,false,583,1056,23365247
03086,STANDARD,WILTON,NH,PRIMARY,42.84,-71.73,NA-US-NH-WILTON,false,2077,3655,96939434
03470,STANDARD,WINCHESTER,NH,PRIMARY,42.77,-72.38,NA-US-NH-WINCHESTER,false,2410,4090,76898350
03087,STANDARD,WINDHAM,NH,PRIMARY,42.80,-71.30,NA-US-NH-WINDHAM,false,6593,12419,519205059
03289,PO BOX,WINNISQUAM,NH,PRIMARY,43.50,-71.49,NA-US-NH-WINNISQUAM,false,,,
03816,STANDARD,CENTER TUFTONBORO,NH,PRIMARY,43.71,-71.25,NA-US-NH-CENTER TUFTONBORO,false,524,911,15278385
03894,STANDARD,WOLFEBORO,NH,PRIMARY,43.58,-71.20,NA-US-NH-WOLFEBORO,false,3113,5312,114608359
03896,PO BOX,WOLFEBORO FALLS,NH,PRIMARY,43.59,-71.24,NA-US-NH-WOLFEBORO FALLS,false,684,1141,20307273
03785,STANDARD,WOODSVILLE,NH,PRIMARY,44.14,-72.02,NA-US-NH-WOODSVILLE,false,1068,1755,29614513
